,negative,neutral,positive,total
twitvim,0.0,0.0,1.0,1.0
twix,0.0,0.0,1.0,1.0
twohy,1.0,0.0,0.0,1.0
twoofer,0.0,0.0,1.0,1.0
twtr,0.0,0.0,1.0,1.0
tx,2.0,0.0,0.0,2.0
txfd,1.0,0.0,0.0,1.0
txt,1.0,0.0,0.0,1.0
txts,0.0,0.0,1.0,1.0
ty,1.0,0.0,2.0,3.0
tygerwaterfront,0.0,0.0,1.0,1.0
tying,0.0,0.0,3.0,3.0
tykwer,1.0,0.0,0.0,1.0
type,1.0,3.0,9.0,13.0
typed,1.0,0.0,1.0,2.0
typical,21.0,20.0,25.0,66.0
typically,2.0,6.0,18.0,26.0
typifies,1.0,0.0,0.0,1.0
typing,1.0,0.0,1.0,2.0
typo,0.0,0.0,1.0,1.0
tyra,0.0,0.0,1.0,1.0
tyresereal,0.0,0.0,1.0,1.0
tyvm,0.0,0.0,1.0,1.0
ua,75.0,19.0,10.0,104.0
ual,10.0,1.0,0.0,11.0
ub,1.0,0.0,3.0,4.0
ubanktu,0.0,0.0,1.0,1.0
uber,0.0,4.0,3.0,7.0
ubiquitous,0.0,1.0,1.0,2.0
ubuntu,0.0,0.0,2.0,2.0
uca,0.0,0.0,9.0,9.0
uconn,0.0,0.0,1.0,1.0
uczzpyphk,0.0,1.0,0.0,1.0
ud,1.0,0.0,0.0,1.0
udong,0.0,0.0,1.0,1.0
udub,0.0,0.0,1.0,1.0
uduw,1.0,0.0,0.0,1.0
uea,0.0,0.0,1.0,1.0
uefa,0.0,0.0,1.0,1.0
uel,2.0,0.0,0.0,2.0
ugh,2.0,0.0,8.0,10.0
ughh,0.0,0.0,2.0,2.0
ugliest,0.0,1.0,0.0,1.0
ugly,22.0,6.0,7.0,35.0
uh,4.0,0.0,7.0,11.0
uhf,1.0,4.0,0.0,5.0
uhh,0.0,0.0,1.0,1.0
uhhfansite,0.0,0.0,1.0,1.0
uhhh,0.0,0.0,1.0,1.0
uhm,0.0,0.0,1.0,1.0
uhuh,0.0,1.0,1.0,2.0
uhuhhhh,0.0,0.0,1.0,1.0
uhura,0.0,0.0,1.0,1.0
uipiii,0.0,0.0,1.0,1.0
uitati,0.0,0.0,1.0,1.0
uk,8.0,8.0,16.0,32.0
uke,8.0,8.0,6.0,22.0
ukelele,0.0,0.0,1.0,1.0
ukranian,0.0,0.0,1.0,1.0
ukulele,4.0,4.0,22.0,30.0
ulimited,0.0,0.0,1.0,1.0
ull,0.0,0.0,1.0,1.0
ulo,0.0,0.0,1.0,1.0
ultex,4.0,0.0,10.0,14.0
ultimate,25.0,4.0,14.0,43.0
ultimately,84.0,24.0,15.0,123.0
ultra,5.0,2.0,12.0,19.0
ultracoustic,0.0,0.0,3.0,3.0
ultraglide,0.0,0.0,1.0,1.0
ultraviolent,0.0,1.0,0.0,1.0
um,1.0,3.0,9.0,13.0
uma,0.0,0.0,1.0,1.0
umadamgotlost,0.0,0.0,1.0,1.0
umar,0.0,0.0,1.0,1.0
umm,3.0,0.0,2.0,5.0
ummahfilms,0.0,0.0,1.0,1.0
ummm,0.0,0.0,2.0,2.0
ummmm,1.0,0.0,0.0,1.0
umosaic,0.0,0.0,1.0,1.0
ump,0.0,1.0,0.0,1.0
umpteen,1.0,0.0,0.0,1.0
umpteenth,1.0,0.0,0.0,1.0
umtweeti,0.0,0.0,1.0,1.0
un,10.0,1.0,8.0,19.0
una,7.0,0.0,2.0,9.0
unabashed,2.0,1.0,0.0,3.0
unabashedly,6.0,2.0,0.0,8.0
unable,41.0,11.0,4.0,56.0
unacc,4.0,0.0,0.0,4.0
unacce,4.0,0.0,0.0,4.0
unaccep,1.0,0.0,0.0,1.0
unaccepta,1.0,0.0,0.0,1.0
unacceptab,3.0,0.0,0.0,3.0
unacceptable,34.0,4.0,0.0,38.0
unaccom,1.0,0.0,0.0,1.0
unaccommodating,0.0,1.0,0.0,1.0
unaccompanied,1.0,1.0,0.0,2.0
unaccountable,1.0,0.0,0.0,1.0
unaccounted,1.0,0.0,0.0,1.0
unaccpetable,1.0,0.0,0.0,1.0
unaccustomed,0.0,1.0,0.0,1.0
unaceptable,0.0,1.0,0.0,1.0
unadorned,1.0,0.0,0.0,1.0
unadulterated,1.0,0.0,0.0,1.0
unaffected,2.0,1.0,0.0,3.0
unafraid,1.0,0.0,0.0,1.0
unambitious,1.0,0.0,0.0,1.0
unamer,1.0,0.0,0.0,1.0
unamerican,1.0,0.0,0.0,1.0
unamusing,1.0,0.0,0.0,1.0
unannounced,1.0,0.0,0.0,1.0
unanswered,2.0,1.0,1.0,4.0
unantic,1.0,0.0,0.0,1.0
unapologetic,1.0,1.0,0.0,2.0
unapologetically,1.0,1.0,0.0,2.0
unappealing,2.0,0.0,0.0,2.0
unapproachable,0.0,1.0,0.0,1.0
unashamedly,2.0,0.0,0.0,2.0
unassuming,3.0,1.0,1.0,5.0
unattractive,22.0,1.0,0.0,23.0
unava,1.0,0.0,0.0,1.0
unavailabl,0.0,1.0,0.0,1.0
unavailable,9.0,1.0,1.0,11.0
unavoidable,1.0,0.0,0.0,1.0
unaware,1.0,1.0,1.0,3.0
unbalance,0.0,0.0,1.0,1.0
unbalanced,2.0,12.0,10.0,24.0
unbearable,11.0,1.0,2.0,14.0
unbearably,4.0,1.0,1.0,6.0
unbeatable,0.0,0.0,3.0,3.0
unbel,1.0,0.0,0.0,1.0
unbelieavle,1.0,0.0,0.0,1.0
unbelievable,12.0,4.0,9.0,25.0
unbelievably,7.0,1.0,2.0,10.0
unbelieveable,0.0,0.0,1.0,1.0
unbiased,0.0,0.0,1.0,1.0
unblinking,4.0,0.0,0.0,4.0
unblinkingly,1.0,0.0,0.0,1.0
unblocked,0.0,0.0,1.0,1.0
unboxed,0.0,0.0,3.0,3.0
unbreakable,1.0,0.0,0.0,1.0
unbridled,2.0,0.0,0.0,2.0
unbroken,0.0,0.0,1.0,1.0
unburdened,1.0,0.0,0.0,1.0
unc,1.0,0.0,6.0,7.0
uncalled,1.0,0.0,0.0,1.0
uncanny,6.0,0.0,0.0,6.0
uncaring,2.0,0.0,0.0,2.0
unceasing,0.0,1.0,0.0,1.0
uncertain,5.0,2.0,1.0,8.0
unchanged,1.0,0.0,0.0,1.0
uncharismatic,0.0,1.0,0.0,1.0
uncharismatically,1.0,0.0,0.0,1.0
uncharted,2.0,0.0,0.0,2.0
unchecked,2.0,0.0,0.0,2.0
uncinematic,2.0,0.0,0.0,2.0
unclassifiably,0.0,0.0,1.0,1.0
uncle,1.0,0.0,1.0,2.0
unclean,1.0,0.0,1.0,2.0
unclear,2.0,1.0,0.0,3.0
unclip,0.0,0.0,3.0,3.0
unclutter,0.0,0.0,1.0,1.0
uncluttered,1.0,0.0,1.0,2.0
uncoated,0.0,4.0,12.0,16.0
uncolored,0.0,0.0,1.0,1.0
uncomfo,1.0,0.0,0.0,1.0
uncomfortable,24.0,9.0,6.0,39.0
uncomfortably,5.0,1.0,1.0,7.0
uncommercial,0.0,1.0,1.0,2.0
uncommitted,1.0,0.0,0.0,1.0
uncommonly,4.0,1.0,1.0,6.0
uncompelling,1.0,0.0,0.0,1.0
uncomplicated,0.0,0.0,2.0,2.0
uncompromising,8.0,2.0,0.0,10.0
unconcerned,1.0,1.0,0.0,2.0
unconditional,3.0,0.0,1.0,4.0
unconnected,0.0,1.0,0.0,1.0
unconned,1.0,0.0,0.0,1.0
unconscionable,1.0,0.0,0.0,1.0
unconscious,0.0,1.0,0.0,1.0
uncontrollable,1.0,0.0,0.0,1.0
uncontrollably,1.0,0.0,0.0,1.0
uncontrolled,0.0,1.0,0.0,1.0
unconventional,4.0,0.0,2.0,6.0
unconventionally,0.0,1.0,0.0,1.0
unconvincing,7.0,1.0,0.0,8.0
uncool,1.0,0.0,0.0,1.0
uncoordinated,1.0,0.0,0.0,1.0
uncourteou,1.0,0.0,0.0,1.0
uncouth,1.0,0.0,0.0,1.0
uncover,1.0,0.0,1.0,2.0
uncovers,0.0,0.0,1.0,1.0
uncreative,1.0,0.0,0.0,1.0
uncut,1.0,0.0,1.0,2.0
uncvsduke,1.0,0.0,0.0,1.0
uncw,0.0,0.0,1.0,1.0
und,3.0,0.0,2.0,5.0
undead,3.0,0.0,2.0,5.0
undefined,1.0,0.0,2.0,3.0
undelayed,1.0,0.0,0.0,1.0
undemanding,2.0,0.0,0.0,2.0
undeniable,7.0,2.0,0.0,9.0
undeniably,10.0,0.0,1.0,11.0
underachiever,1.0,0.0,0.0,1.0
underappreciated,1.0,0.0,0.0,1.0
underarm,0.0,0.0,1.0,1.0
underbelly,4.0,0.0,0.0,4.0
underconfident,1.0,0.0,0.0,1.0
undercover,3.0,3.0,1.0,7.0
undercut,2.0,1.0,1.0,4.0
undercuts,3.0,0.0,0.0,3.0
underdeveloped,1.0,0.0,1.0,2.0
underdog,2.0,1.0,0.0,3.0
underdogs,1.0,0.0,0.0,1.0
underdramatized,1.0,0.0,0.0,1.0
underestimate,0.0,0.0,1.0,1.0
underestimated,3.0,0.0,0.0,3.0
underexpose,0.0,0.0,1.0,1.0
undergo,1.0,0.0,0.0,1.0
undergoing,2.0,0.0,0.0,2.0
undergone,0.0,0.0,1.0,1.0
undergraduate,1.0,0.0,0.0,1.0
underground,0.0,1.0,2.0,3.0
underhanded,0.0,1.0,0.0,1.0
underlay,1.0,0.0,0.0,1.0
underlies,1.0,0.0,0.0,1.0
underlined,1.0,0.0,0.0,1.0
underlying,3.0,2.0,2.0,7.0
undermined,1.0,1.0,0.0,2.0
undermines,4.0,1.0,0.0,5.0
undermining,2.0,0.0,0.0,2.0
underneath,2.0,0.0,1.0,3.0
undernourished,3.0,0.0,0.0,3.0
underplayed,1.0,0.0,0.0,1.0
underplays,1.0,0.0,0.0,1.0
underpowered,0.0,2.0,0.0,2.0
underrated,1.0,0.0,2.0,3.0
underrehearsed,1.0,0.0,0.0,1.0
undersaddle,0.0,0.0,2.0,2.0
underscore,2.0,0.0,0.0,2.0
underscores,0.0,1.0,0.0,1.0
underscoring,1.0,0.0,0.0,1.0
underside,0.0,0.0,1.0,1.0
understa,2.0,0.0,0.0,2.0
understaffed,2.0,0.0,0.0,2.0
understaffing,4.0,0.0,0.0,4.0
understan,1.0,0.0,0.0,1.0
understand,84.0,48.0,48.0,180.0
understandable,7.0,3.0,2.0,12.0
understandably,1.0,0.0,0.0,1.0
understanding,7.0,3.0,4.0,14.0
understands,8.0,4.0,3.0,15.0
understated,7.0,2.0,1.0,10.0
understatement,7.0,0.0,0.0,7.0
understood,3.0,1.0,5.0,9.0
undertaken,1.0,0.0,0.0,1.0
underutilized,1.0,1.0,0.0,2.0
underventilated,1.0,0.0,0.0,1.0
underwater,1.0,0.0,0.0,1.0
underway,2.0,0.0,0.0,2.0
underwear,1.0,0.0,2.0,3.0
underweight,1.0,0.0,0.0,1.0
underwhelming,1.0,0.0,0.0,1.0
underwood,0.0,1.0,0.0,1.0
underworld,1.0,0.0,0.0,1.0
underwritten,0.0,3.0,1.0,4.0
undeserved,1.0,0.0,0.0,1.0
undeserving,1.0,0.0,0.0,1.0
undesirable,0.0,4.0,0.0,4.0
undeterminable,1.0,0.0,0.0,1.0
undetermined,1.0,0.0,1.0,2.0
undeveloped,0.0,2.0,0.0,2.0
undignified,1.0,0.0,0.0,1.0
undiminished,1.0,0.0,0.0,1.0
undisciplined,1.0,0.0,0.0,1.0
undiscovered,0.0,0.0,1.0,1.0
undisputed,3.0,0.0,4.0,7.0
undistinguished,2.0,1.0,0.0,3.0
undo,1.0,1.0,2.0,4.0
undogmatic,1.0,0.0,0.0,1.0
undoing,21.0,0.0,0.0,21.0
undone,5.0,1.0,1.0,7.0
undoubted,0.0,1.0,0.0,1.0
undoubtedly,5.0,2.0,0.0,7.0
undramatic,1.0,0.0,0.0,1.0
undressed,1.0,0.0,0.0,1.0
undrstnd,1.0,0.0,0.0,1.0
undue,0.0,0.0,2.0,2.0
undying,1.0,0.0,0.0,1.0
unearth,1.0,0.0,1.0,2.0
unearthed,0.0,1.0,1.0,2.0
uneasily,2.0,1.0,0.0,3.0
uneasy,6.0,2.0,1.0,9.0
unedited,0.0,1.0,0.0,1.0
uneducated,1.0,0.0,0.0,1.0
unelected,0.0,1.0,0.0,1.0
unembarrassing,1.0,0.0,0.0,1.0
unemotional,0.0,0.0,1.0,1.0
unemotive,1.0,0.0,0.0,1.0
unempathetic,1.0,0.0,0.0,1.0
unenchanting,0.0,0.0,1.0,1.0
unencouraging,1.0,0.0,0.0,1.0
unending,0.0,0.0,1.0,1.0
unendurable,2.0,0.0,1.0,3.0
unengaging,1.0,0.0,1.0,2.0
unentertaining,1.0,0.0,0.0,1.0
unequivocally,1.0,1.0,0.0,2.0
unerring,1.0,0.0,1.0,2.0
unessential,0.0,0.0,1.0,1.0
uneven,19.0,8.0,3.0,30.0
unevenly,1.0,0.0,0.0,1.0
uneventful,4.0,0.0,0.0,4.0
unexamined,1.0,0.0,1.0,2.0
unexceptional,2.0,0.0,0.0,2.0
unexp,1.0,0.0,0.0,1.0
unexpected,22.0,12.0,4.0,38.0
unexpectedly,6.0,0.0,2.0,8.0
unexplainable,2.0,0.0,0.0,2.0
unexplained,1.0,0.0,0.0,1.0
unexplored,1.0,2.0,0.0,3.0
unfair,1.0,0.0,1.0,2.0
unfairly,1.0,0.0,0.0,1.0
unfaithful,10.0,1.0,2.0,13.0
unfakable,1.0,0.0,0.0,1.0
unfamiliar,3.0,2.0,4.0,9.0
unfathomable,1.0,0.0,0.0,1.0
unfavorable,0.0,0.0,1.0,1.0
unfavori,0.0,0.0,1.0,1.0
unfilmable,1.0,0.0,0.0,1.0
unfinished,1.0,1.0,4.0,6.0
unfit,0.0,4.0,0.0,4.0
unflaggingly,0.0,0.0,1.0,1.0
unflappable,2.0,0.0,0.0,2.0
unflattering,1.0,0.0,0.0,1.0
unflinching,6.0,2.0,0.0,8.0
unflinchingly,0.0,0.0,1.0,1.0
unfocused,8.0,1.0,1.0,10.0
unfold,1.0,1.0,2.0,4.0
unfolding,2.0,0.0,0.0,2.0
unfolds,4.0,0.0,0.0,4.0
unfollow,0.0,0.0,1.0,1.0
unfollowed,0.0,0.0,1.0,1.0
unfollowing,1.0,0.0,1.0,2.0
unfor,1.0,0.0,0.0,1.0
unforced,6.0,0.0,1.0,7.0
unforeseeable,1.0,0.0,0.0,1.0
unforgettable,3.0,2.0,2.0,7.0
unforgettably,1.0,1.0,0.0,2.0
unforgivably,0.0,0.0,1.0,1.0
unforgiven,1.0,0.0,0.0,1.0
unforgivingly,1.0,0.0,0.0,1.0
unfortunate,9.0,1.0,4.0,14.0
unfortunately,50.0,38.0,24.0,112.0
unfounded,0.0,0.0,1.0,1.0
unfree,0.0,0.0,1.0,1.0
unfriend,3.0,0.0,0.0,3.0
unfriendl,2.0,0.0,0.0,2.0
unfriendly,4.0,1.0,0.0,5.0
unfulfilled,2.0,1.0,1.0,4.0
unfulfilling,4.0,0.0,0.0,4.0
unfunny,19.0,4.0,2.0,25.0
unfussily,1.0,0.0,0.0,1.0
ungainly,1.0,1.0,0.0,2.0
ungover,0.0,0.0,1.0,1.0
unguarded,1.0,0.0,0.0,1.0
unh,3.0,0.0,0.0,3.0
unhappily,0.0,1.0,0.0,1.0
unhappy,19.0,3.0,1.0,23.0
unhappyt,2.0,0.0,0.0,2.0
unhealthy,0.0,0.0,1.0,1.0
unhelp,1.0,0.0,0.0,1.0
unhelpful,17.0,0.0,0.0,17.0
unhibited,1.0,0.0,0.0,1.0
unhidden,1.0,0.0,0.0,1.0
unhindered,0.0,0.0,1.0,1.0
unhinged,1.0,0.0,0.0,1.0
unholy,2.0,0.0,0.0,2.0
unhook,0.0,0.0,2.0,2.0
unhurried,3.0,0.0,1.0,4.0
uni,11.0,0.0,13.0,24.0
unicorn,0.0,0.0,2.0,2.0
unidyne,0.0,0.0,1.0,1.0
unified,1.0,1.0,1.0,3.0
uniform,1.0,0.0,2.0,3.0
uniformly,4.0,3.0,2.0,9.0
unifying,1.0,0.0,0.0,1.0
unihumi,0.0,0.0,1.0,1.0
unimaginable,2.0,0.0,0.0,2.0
unimaginative,7.0,2.0,0.0,9.0
unimaginatively,1.0,0.0,0.0,1.0
unimpeachable,1.0,1.0,0.0,2.0
unimpeded,0.0,0.0,1.0,1.0
unimpressed,0.0,4.0,0.0,4.0
unimpressive,2.0,0.0,1.0,3.0
unimpressively,1.0,0.0,0.0,1.0
unindicted,0.0,0.0,1.0,1.0
uninflected,1.0,0.0,0.0,1.0
uning,0.0,0.0,1.0,1.0
uninhibited,1.0,0.0,0.0,1.0
uninitiated,1.0,1.0,1.0,3.0
uninspired,10.0,2.0,0.0,12.0
uninspiring,1.0,0.0,1.0,2.0
unintelligible,1.0,0.0,0.0,1.0
unintended,1.0,4.0,1.0,6.0
unintentional,5.0,5.0,3.0,13.0
unintentionally,9.0,1.0,0.0,10.0
uninteresting,4.0,1.0,0.0,5.0
uninventive,1.0,0.0,0.0,1.0
uninvolving,3.0,1.0,0.0,4.0
unique,15.0,11.0,19.0,45.0
uniquely,3.0,1.0,1.0,5.0
uniqueness,0.0,1.0,0.0,1.0
unite,4.0,2.0,3.0,9.0
united,3.0,0.0,2.0,5.0
uniteddogs,0.0,0.0,1.0,1.0
unitej,0.0,0.0,1.0,1.0
uniting,0.0,0.0,1.0,1.0
unity,0.0,0.0,1.0,1.0
univac,1.0,0.0,0.0,1.0
univeral,0.0,0.0,1.0,1.0
universal,14.0,5.0,8.0,27.0
universalca,0.0,0.0,1.0,1.0
universally,1.0,1.0,0.0,2.0
universe,1.0,1.0,3.0,5.0
univibe,0.0,0.0,2.0,2.0
unix,0.0,0.0,1.0,1.0
unjustified,0.0,1.0,0.0,1.0
unknowable,2.0,0.0,1.0,3.0
unknowing,0.0,1.0,0.0,1.0
unknowledg,1.0,0.0,0.0,1.0
unknown,8.0,1.0,1.0,10.0
unlatched,0.0,0.0,6.0,6.0
unlaughable,1.0,0.0,0.0,1.0
unlaws,0.0,0.0,1.0,1.0
unle,0.0,0.0,1.0,1.0
unleashed,1.0,0.0,0.0,1.0
unlik,0.0,0.0,1.0,1.0
unlikable,6.0,0.0,0.0,6.0
unlikeable,1.0,0.0,1.0,2.0
unlikely,12.0,0.0,11.0,23.0
unlimi,0.0,0.0,1.0,1.0
unlimited,2.0,6.0,2.0,10.0
unlistenable,0.0,1.0,0.0,1.0
unload,3.0,0.0,0.0,3.0
unloaded,2.0,0.0,0.0,2.0
unloading,1.0,5.0,0.0,6.0
unloads,1.0,0.0,0.0,1.0
unlock,5.0,6.0,3.0,14.0
unlocked,0.0,1.0,0.0,1.0
unlucky,1.0,1.0,1.0,3.0
unmatched,0.0,0.0,1.0,1.0
unmeasurable,0.0,0.0,1.0,1.0
unmemorable,3.0,1.0,0.0,4.0
unmentionable,2.0,0.0,0.0,2.0
unmentioned,0.0,1.0,0.0,1.0
unmet,1.0,0.0,0.0,1.0
unmissable,0.0,1.0,0.0,1.0
unmistakable,2.0,1.0,0.0,3.0
unmistakably,1.0,0.0,1.0,2.0
unmixed,0.0,0.0,1.0,1.0
unmodified,0.0,1.0,0.0,1.0
unmolested,0.0,1.0,0.0,1.0
unmonito,0.0,1.0,0.0,1.0
unmotivated,1.0,0.0,0.0,1.0
unmoved,0.0,1.0,0.0,1.0
unmusical,0.0,4.0,0.0,4.0
unnamed,1.0,0.0,0.0,1.0
unnatural,1.0,0.0,1.0,2.0
unnecessarily,2.0,0.0,1.0,3.0
unnecessary,22.0,2.0,11.0,35.0
unnerve,0.0,0.0,1.0,1.0
unnerving,7.0,1.0,3.0,11.0
unnoticed,1.0,0.0,0.0,1.0
uno,0.0,0.0,1.0,1.0
unobtrusive,0.0,0.0,1.0,1.0
unobtrusively,0.0,1.0,0.0,1.0
unobvious,0.0,0.0,1.0,1.0
unofficially,1.0,0.0,0.0,1.0
unopened,0.0,0.0,2.0,2.0
unorganized,1.0,0.0,0.0,1.0
unoriginal,7.0,1.0,0.0,8.0
unorthodox,2.0,0.0,1.0,3.0
unoticed,0.0,0.0,1.0,1.0
unpacked,0.0,0.0,3.0,3.0
unpaid,1.0,0.0,0.0,1.0
unpainful,0.0,0.0,1.0,1.0
unparalleled,1.0,0.0,1.0,2.0
unpersuasive,2.0,0.0,0.0,2.0
unpicked,0.0,1.0,0.0,1.0
unplanned,1.0,0.0,0.0,1.0
unplayable,0.0,1.0,0.0,1.0
unpleasant,20.0,2.0,7.0,29.0
unpleasantly,1.0,0.0,0.0,1.0
unpleased,1.0,0.0,0.0,1.0
unplug,0.0,10.0,1.0,11.0
unplugged,0.0,2.0,10.0,12.0
unplugging,0.0,4.0,9.0,13.0
unplundered,0.0,0.0,1.0,1.0
unprecedented,2.0,0.0,0.0,2.0
unpredictable,7.0,0.0,2.0,9.0
unprepared,2.0,0.0,0.0,2.0
unpretentious,3.0,1.0,1.0,5.0
unproductive,1.0,0.0,1.0,2.0
unprof,1.0,0.0,0.0,1.0
unprofessional,9.0,0.0,0.0,9.0
unprofessionally,1.0,0.0,0.0,1.0
unprote,0.0,0.0,1.0,1.0
unprovoked,1.0,0.0,0.0,1.0
unqualified,1.0,0.0,0.0,1.0
unquestionably,0.0,1.0,1.0,2.0
unravelling,0.0,0.0,1.0,1.0
unreachable,2.0,0.0,1.0,3.0
unread,1.0,1.0,0.0,2.0
unreal,2.0,0.0,0.0,2.0
unrealistic,2.0,0.0,0.0,2.0
unrealized,2.0,1.0,0.0,3.0
unreasonable,1.0,0.0,1.0,2.0
unrecommendable,0.0,1.0,0.0,1.0
unrecoverable,1.0,0.0,0.0,1.0
unrelate,1.0,0.0,0.0,1.0
unrelated,1.0,0.0,0.0,1.0
unrelenting,2.0,0.0,0.0,2.0
unrelentingly,2.0,1.0,0.0,3.0
unreliable,4.0,0.0,0.0,4.0
unrelieved,1.0,0.0,0.0,1.0
unreligious,1.0,0.0,0.0,1.0
unremarkable,2.0,1.0,1.0,4.0
unremittingly,1.0,0.0,1.0,2.0
unremoveable,0.0,1.0,0.0,1.0
unrepentant,1.0,1.0,0.0,2.0
unrepentantly,1.0,0.0,0.0,1.0
unrequited,1.0,0.0,0.0,1.0
unresolved,2.0,0.0,0.0,2.0
unresponsive,0.0,2.0,0.0,2.0
unrewarding,2.0,0.0,0.0,2.0
unrivalled,0.0,0.0,1.0,1.0
unroll,18.0,0.0,1.0,19.0
unromantic,1.0,0.0,0.0,1.0
unruly,2.0,0.0,0.0,2.0
unsafe,2.0,0.0,0.0,2.0
unsaid,1.0,0.0,0.0,1.0
unsakred,0.0,0.0,1.0,1.0
unsat,1.0,0.0,0.0,1.0
unsatisfactorily,1.0,0.0,0.0,1.0
unsatisfactory,0.0,0.0,1.0,1.0
unsatisfied,6.0,0.0,3.0,9.0
unsatisfying,3.0,2.0,1.0,6.0
unsavory,1.0,0.0,1.0,2.0
unscathed,1.0,1.0,0.0,2.0
unscheduled,2.0,0.0,0.0,2.0
unschooled,1.0,0.0,0.0,1.0
unscrew,0.0,0.0,9.0,9.0
unscrewed,0.0,0.0,3.0,3.0
unscrewing,24.0,0.0,5.0,29.0
unscrews,0.0,0.0,1.0,1.0
unsecured,1.0,0.0,0.0,1.0
unseemly,1.0,0.0,1.0,2.0
unseen,1.0,0.0,1.0,2.0
unselfconscious,0.0,1.0,0.0,1.0
unsentimental,5.0,2.0,2.0,9.0
unset,0.0,0.0,1.0,1.0
unsettled,1.0,0.0,1.0,2.0
unsettling,23.0,2.0,1.0,26.0
unsettlingly,0.0,1.0,1.0,2.0
unshapely,1.0,0.0,0.0,1.0
unshielded,0.0,4.0,1.0,5.0
unslick,1.0,0.0,0.0,1.0
unsnap,0.0,0.0,1.0,1.0
unsolicited,1.0,0.0,0.0,1.0
unsolved,1.0,0.0,0.0,1.0
unsophisticated,1.0,1.0,0.0,2.0
unspeakable,1.0,0.0,1.0,2.0
unspeakably,1.0,0.0,0.0,1.0
unspec,1.0,0.0,0.0,1.0
unspecified,1.0,0.0,0.0,1.0
unstable,1.0,4.0,3.0,8.0
unsteady,1.0,0.0,0.0,1.0
unstinting,1.0,0.0,0.0,1.0
unstoppable,1.0,0.0,2.0,3.0
unsubscribed,0.0,0.0,1.0,1.0
unsubtle,1.0,0.0,0.0,1.0
unsuccessful,2.0,0.0,0.0,2.0
unsuccessfully,1.0,0.0,0.0,1.0
unsung,1.0,0.0,0.0,1.0
unsure,18.0,0.0,3.0,21.0
unsurpassed,0.0,0.0,1.0,1.0
unsurprising,3.0,0.0,0.0,3.0
unsurprisingly,1.0,0.0,0.0,1.0
unsuspecting,2.0,0.0,0.0,2.0
unsuspenseful,0.0,1.0,0.0,1.0
unsympathetic,5.0,0.0,0.0,5.0
untalented,3.0,0.0,0.0,3.0
untangle,0.0,0.0,1.0,1.0
untempered,0.0,0.0,1.0,1.0
unthinkable,1.0,1.0,2.0,4.0
untidily,1.0,0.0,0.0,1.0
untill,0.0,0.0,1.0,1.0
untimely,0.0,0.0,1.0,1.0
untitled,0.0,0.0,1.0,1.0
unto,0.0,0.0,1.0,1.0
untold,1.0,0.0,0.0,1.0
untouchable,0.0,4.0,0.0,4.0
untrained,2.0,0.0,0.0,2.0
untreated,0.0,0.0,3.0,3.0
untrue,0.0,0.0,1.0,1.0
untruthful,1.0,0.0,0.0,1.0
untugged,0.0,0.0,1.0,1.0
untuned,0.0,0.0,1.0,1.0
unturned,2.0,0.0,1.0,3.0
untz,0.0,2.0,0.0,2.0
unusable,14.0,18.0,3.0,35.0
unused,5.0,10.0,4.0,19.0
unusual,14.0,7.0,6.0,27.0
unusually,6.0,5.0,2.0,13.0
unveil,1.0,0.0,2.0,3.0
unveils,0.0,3.0,0.0,3.0
unventilated,0.0,4.0,0.0,4.0
unwanted,0.0,4.0,7.0,11.0
unwary,1.0,0.0,0.0,1.0
unwatchable,2.0,2.0,1.0,5.0
unwavering,1.0,0.0,0.0,1.0
unwieldy,2.0,2.0,2.0,6.0
unwilling,2.0,0.0,1.0,3.0
unwillingness,1.0,1.0,0.0,2.0
unwind,0.0,0.0,2.0,2.0
unwise,1.0,0.0,1.0,2.0
unwittingly,0.0,1.0,0.0,1.0
unwrap,0.0,4.0,0.0,4.0
unwrapped,0.0,1.0,1.0,2.0
unzip,0.0,0.0,2.0,2.0
unzipping,0.0,0.0,1.0,1.0
uop,0.0,0.0,1.0,1.0
up,84.0,73.0,166.0,323.0
upbeat,3.0,0.0,0.0,3.0
upc,1.0,0.0,0.0,1.0
upcoming,2.0,7.0,2.0,11.0
upd,0.0,1.0,0.0,1.0
updat,0.0,0.0,1.0,1.0
update,131.0,38.0,59.0,228.0
updated,14.0,12.0,10.0,36.0
updates,4.0,4.0,0.0,8.0
updateyourwebs,1.0,0.0,0.0,1.0
updating,6.0,10.0,10.0,26.0
upends,1.0,0.0,0.0,1.0
upfare,0.0,1.0,0.0,1.0
upfront,1.0,4.0,1.0,6.0
upg,1.0,0.0,0.0,1.0
upgd,1.0,0.0,0.0,1.0
upgrad,1.0,0.0,0.0,1.0
upgrade,37.0,18.0,26.0,81.0
upgraded,8.0,7.0,14.0,29.0
upgrades,1.0,0.0,1.0,2.0
upgrading,3.0,1.0,4.0,8.0
upgrd,1.0,0.0,0.0,1.0
uphill,1.0,1.0,3.0,5.0
uphold,0.0,1.0,0.0,1.0
upholding,1.0,0.0,0.0,1.0
upholstered,0.0,1.0,0.0,1.0
uphook,0.0,0.0,1.0,1.0
uplifitng,0.0,0.0,1.0,1.0
uplift,0.0,1.0,0.0,1.0
uplifting,9.0,2.0,1.0,12.0
upload,1.0,2.0,7.0,10.0
uploaded,0.0,0.0,7.0,7.0
uploading,0.0,0.0,5.0,5.0
upmarket,0.0,0.0,1.0,1.0
upon,2.0,0.0,0.0,2.0
